stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,4194304,10962.39
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,8388608,10610.51
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,16777216,10624.90
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,5,1,4.55
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,5,2,9.20
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,5,4,18.42
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,5,8,37.00
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,5,16,74.49
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,5,32,149.60
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,5,64,293.76
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,5,128,579.38
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,5,256,1151.00
